,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1191,羊房胡同,0,0.0,,,116.3864933708,39.9484953032,0,0.0,羊房胡同,
1192,国家新媒体产业基地,0,0.0,,,116.354347,39.765092,0,0.0,国家新媒体产业基地,
1193,门城湖景区观光教育园区,0,0.0,,,116.134733,39.935295,0,0.0,门城湖景区观光教育园区,
1194,野溪火车站,0,0.0,,,116.075984,39.991729,0,0.0,野溪火车站,
1195,温榆河公园顺义一期,0,100.0,,,116.505634373,40.1196200747,0,0.0,温榆河公园顺义一期,
1196,东不压桥胡同,0,0.0,,,116.406511,39.940422,0,0.0,东不压桥胡同,
1197,关帝庙 (妙峰山路),0,0.0,,,116.057943,40.026345,0,0.0,关帝庙妙峰山路,
1198,东郊创意园,0,80.0,,,116.688943,39.960995,0,0.0,东郊创意园,
1199,丰光寺,0,0.0,,,116.056954,39.995351,0,0.0,丰光寺,
1200,一二·九运动纪念亭,0,100.0,,,116.20675,40.018172,0,0.0,一二九运动纪念亭,
1201,慕田峪村,0,100.0,,,116.566579,40.432482,0,0.0,慕田峪村,
1202,十渡镇九渡村,0,0.0,,,115.5999258375,39.6383873331,0,0.0,十渡镇九渡村,
1203,古城村,0,0.0,,,116.029732,40.548511,0,0.0,古城村,
1204,二道关村,0,100.0,,,116.340215,40.435008,0,0.0,二道关村,
1205,石城镇捧河岩村,0,0.0,,,116.8084342062,40.6106560151,0,0.0,石城镇捧河岩村,
1206,花园村,0,0.0,,,117.4936266153,40.6563558212,0,0.0,花园村,
1207,古北口村,0,0.0,,,117.170634581,40.6996206377,0,0.0,古北口村,
1208,岔道村,0,0.0,,,116.001266,40.370673,0,0.0,岔道村,
1209,石牌坊村,0,0.0,,,116.226027,40.244246,0,0.0,石牌坊村,
1210,盆窑村,0,100.0,,,116.100747,40.544325,0,0.0,盆窑村,
1211,千家店村,0,0.0,,,116.3569494501,40.7015836018,0,0.0,千家店村,
1212,十渡镇八渡村,0,0.0,,,115.6129081487,39.6411599935,0,0.0,十渡镇八渡村,
1213,十渡镇十渡村,0,0.0,,,115.6011646008,39.6523920801,0,0.0,十渡镇十渡村,
1214,朝阳公园萌友乐园,0,0.0,,,116.485861,39.943795,0,0.0,朝阳公园萌友乐园,
1215,寺上村,0,0.0,,,116.5596395121,40.2671296738,0,0.0,寺上村,
1216,星河湾生态公园,0,0.0,,,116.534041039,39.9341160703,0,0.0,星河湾生态公园,
1217,温泉南山万木阁,0,0.0,,,116.1684369846,40.0336590998,0,0.0,温泉南山万木阁,
1218,居然有条胡同儿,0,0.0,,,116.315823,39.877997,0,0.0,居然有条胡同儿,
1219,翡丽公园,0,0.0,,,116.377105,40.072033,0,0.0,翡丽公园,
1220,圣佳艺术空间,0,0.0,,,116.468568,39.878115,0,0.0,圣佳艺术空间,
1221,西城健身步道,0,0.0,,,116.38951,39.94844,0,0.0,西城健身步道,
1222,南港村,0,0.0,,,116.0284795488,39.9635665609,0,0.0,南港村,
1223,北京桃园,0,100.0,,,116.529625,40.159031,0,0.0,北京桃园,
1224,峨嵋山关帝庙(武财神庙),0,0.0,,,117.222484164,40.2150318147,0,0.0,峨嵋山关帝庙武财神庙,
1225,峪子沟水果主题公园,0,0.0,,,116.8409445072,40.2864153978,0,0.0,峪子沟水果主题公园,
1226,长巷头条,0,0.0,,,116.407833,39.902848,0,0.0,长巷头条,
1227,南宫苑公园,0,100.0,,,116.157453,39.799404,0,0.0,南宫苑公园,
1228,中国延庆世界地质公园千家店园区,0,0.0,,,116.2570423466,40.6665666421,0,0.0,中国延庆世界地质公园千家店园区,
1229,东护城河绿道,0,0.0,,,116.4415428935,39.9479408735,0,0.0,东护城河绿道,
1230,清风廉政文化主题公园,0,0.0,,,116.7511262178,39.8911242813,0,0.0,清风廉政文化主题公园,
1231,石景山区炮山城市森林公园,0,80.0,,,116.1486724225,39.9714290677,0,0.0,石景山区炮山城市森林公园,
1232,中央礼品文物管理中心,0,100.0,,,116.417479,39.903698,0,0.0,中央礼品文物管理中心,
1233,西总布胡同,0,0.0,,,116.4244697305,39.9182367088,0,0.0,西总布胡同,
1234,南湾民俗村,0,0.0,,,116.3783039094,40.5508776928,0,0.0,南湾民俗村,
1235,高楼长城,0,0.0,,,115.9219361795,40.250943042,0,0.0,高楼长城,
1236,豆各庄城市公园,0,0.0,,,116.5747735176,39.8674802597,0,0.0,豆各庄城市公园,
1237,小汤山国家农业科技示范园科普馆,0,0.0,,,116.4372418799,40.1602528554,0,0.0,小汤山国家农业科技示范园科普馆,
1238,TBD城市休闲公园,0,0.0,,,116.303794,40.108281,0,0.0,城市休闲公园,TBD
1239,奥森乐仕堡儿童素质教育基地,0,0.0,,,116.40892,40.036199,0,0.0,奥森乐仕堡儿童素质教育基地,
1240,抢风坡村,0,0.0,,,115.9986523923,39.9406300268,0,0.0,抢风坡村,
1241,达智桥胡同,0,0.0,,,116.3796066636,39.9028649132,0,0.0,达智桥胡同,
1242,鱼跃广场,0,0.0,,,116.6971475133,39.9127585823,0,0.0,鱼跃广场,
1243,戏精桃花源(双井富力广场店),0,80.0,,,116.467303587,39.9011097349,0,0.0,戏精桃花源双井富力广场店,
1244,演乐胡同,0,0.0,,,116.4254312521,39.9266073309,0,0.0,演乐胡同,
1245,醉库国际文化创意园,0,0.0,,,116.514639,40.000421,0,0.0,醉库国际文化创意园,
1246,梦幻岛萌宠亲子乐园,0,0.0,,,116.5569879838,39.8913340566,0,0.0,梦幻岛萌宠亲子乐园,
1247,北京晏月台度假村,0,100.0,,,116.671922,40.479241,0,0.0,北京晏月台度假村,
1248,郭庄子农趣乐园,0,0.0,,,116.264523,39.867317,0,0.0,郭庄子农趣乐园,
1249,槐香园,0,0.0,,,116.2294014371,39.9110175799,0,0.0,槐香园,
1250,红色文化纪念馆,0,0.0,,,115.9655309517,40.0594207333,0,0.0,红色文化纪念馆,
1251,月牙河连心休闲公园,0,0.0,,,116.6191932255,39.8976040999,0,0.0,月牙河连心休闲公园,
1252,NEST巢空间,0,0.0,,,116.4236872988,39.9332593774,0,0.0,巢空间,NEST
1253,神仙村玫瑰约,0,0.0,,,116.749367,39.722701,0,0.0,神仙村玫瑰约,
1254,佟麟阁将军纪念馆,0,0.0,,,116.211528,39.995737,0,0.0,佟麟阁将军纪念馆,
1255,鼎元国际艺术中心,0,0.0,,,116.3533001943,39.8964740921,0,0.0,鼎元国际艺术中心,
1256,宝悦堂,0,0.0,,,117.1006293904,40.1540609759,0,0.0,宝悦堂,
1257,小营公园,0,0.0,,,116.3539049564,40.0489157938,0,0.0,小营公园,
1258,永定河红色文化公园,0,0.0,,,116.1648210129,39.8976921464,0,0.0,永定河红色文化公园,
1259,中国邮票设计师之家,0,0.0,,,116.389386,39.905887,0,0.0,中国邮票设计师之家,
1260,北京电影学院创新园平房园区,0,100.0,,,116.55106,39.941034,0,0.0,北京电影学院创新园平房园区,
1261,颜料会馆,0,100.0,,,116.410976,39.901802,0,0.0,颜料会馆,
1262,建投书局(北京国贸店),0,0.0,,,116.4637129019,39.9195425906,0,0.0,建投书局北京国贸店,
1263,北京十三陵国家森林公园花海景区,0,0.0,,,116.089032,40.309639,0,0.0,北京十三陵国家森林公园花海景区,
1264,运动玩家,0,0.0,,,116.564159,40.019578,0,0.0,运动玩家,
1265,北京八达岭国际会展中心,0,0.0,,,115.9877940346,40.4801490358,0,0.0,北京八达岭国际会展中心,
1266,大台站,0,80.0,,,115.950661,39.975827,0,0.0,大台站,
1267,石景山区图书馆(苹果园社区分馆),0,0.0,,,116.1955070718,39.9374681779,0,0.0,石景山区图书馆苹果园社区分馆,
1268,北京市房山区文化活动中心(新馆),0,0.0,,,116.1686034679,39.7651479682,0,0.0,北京市房山区文化活动中心新馆,
1269,观音庙,0,0.0,,,116.0379011081,39.9707627605,0,0.0,观音庙,
1270,石佛寺,0,0.0,,,116.0440444678,40.3418037199,0,0.0,石佛寺,
1271,外交部街,0,0.0,,,116.428391312,39.9189493053,0,0.0,外交部街,
1272,全国重点文物保护单位大运河南新仓,0,0.0,,,116.437300277,39.9378526602,0,0.0,全国重点文物保护单位大运河南新仓,
1273,19号府,0,0.0,,,116.413895,39.91862,0,0.0,号府,
1274,天门山景区-幽兰山谷,0,0.0,,,116.0194525666,39.8821698248,0,0.0,天门山景区幽兰山谷,
1275,永引体育公园,0,80.0,,,116.2148266676,39.9469097737,0,0.0,永引体育公园,
1276,垡头地区文化中心,0,0.0,,,116.5199401557,39.8676178025,0,0.0,垡头地区文化中心,
1277,朝阳区图书馆(六里屯社区分馆),0,100.0,,,116.4901462347,39.9296595415,0,0.0,朝阳区图书馆六里屯社区分馆,
1278,盛童童草木艺术空间,0,100.0,,,116.5105245785,40.0064256699,0,0.0,盛童童草木艺术空间,
1279,纳米比亚风情展,0,0.0,,,116.5170778746,40.032506746,0,0.0,纳米比亚风情展,
1280,滨河公园,0,90.0,,,116.1146236641,39.9435689807,0,0.0,滨河公园,
1281,房山燕山图书馆,0,0.0,,,115.9689300886,39.7322455134,0,0.0,房山燕山图书馆,
1282,石景山图书馆,0,0.0,,,116.2046102719,39.9162946536,0,0.0,石景山图书馆,
1283,中国盲文图书馆,0,0.0,,,116.394418024,39.8873868876,0,0.0,中国盲文图书馆,
1284,房山区图书馆,0,0.0,,,115.9946461589,39.7073202026,0,0.0,房山区图书馆,
1285,怀柔区图书馆,0,0.0,,,116.6470239588,40.3475265837,0,0.0,怀柔区图书馆,
1286,丰铁文化宫,0,0.0,,,116.2944682831,39.8465952225,0,0.0,丰铁文化宫,
1287,中国儿童中心老牛儿童探索馆,0,0.0,,,116.3679909722,39.9397321094,0,0.0,中国儿童中心老牛儿童探索馆,
1288,大韵河游乐园,0,0.0,,,116.7516611214,39.8855463336,0,0.0,大韵河游乐园,
1289,宛平古生物化石科普基地,0,0.0,,,116.2303334504,39.8564673501,0,0.0,宛平古生物化石科普基地,
1290,小龙河滨河公园,0,0.0,,,116.3287896326,39.7273061999,0,0.0,小龙河滨河公园,
1291,苦难堂-小堂,0,0.0,,,116.3851030195,39.9318108481,0,0.0,苦难堂小堂,
1292,张郭庄休闲公园,0,0.0,,,116.1915606525,39.8593719763,0,0.0,张郭庄休闲公园,
1293,R Space城市异想空间,0,0.0,,,116.4862450697,39.9158101994,0,0.0,城市异想空间,RSpace
1294,北大二院旧址,0,0.0,,,116.4078439447,39.9324416038,0,0.0,北大二院旧址,
1295,文沁阁书店,0,0.0,,,116.4326350503,39.9553451377,0,0.0,文沁阁书店,
1296,金福湿地公园,0,0.0,,,116.6075204534,39.8319861307,0,0.0,金福湿地公园,
1297,水闸公路桥,0,0.0,,,116.1091316633,39.9650470277,0,0.0,水闸公路桥,
1298,花承阁遗址,0,0.0,,,116.2831967845,40.0068884826,0,0.0,花承阁遗址,
1299,北京动物园科普馆,0,0.0,,,116.3422516263,39.9479908203,0,0.0,北京动物园科普馆,
1300,澄清下闸遗址,0,0.0,,,116.4120317662,39.9394495633,0,0.0,澄清下闸遗址,
1301,密云新城滨河森林公园,0,0.0,,,116.8229634366,40.3532400077,0,0.0,密云新城滨河森林公园,
1302,关帝庙铁锚寺,0,0.0,,,116.0910241443,39.9751352339,0,0.0,关帝庙铁锚寺,
1303,永定河滨水森林公园,0,0.0,,,116.1655893796,39.8991605616,0,0.0,永定河滨水森林公园,
1304,雪莲亮点文创园,0,100.0,,,116.4234763389,39.9291087647,0,0.0,雪莲亮点文创园,
1305,牛口峪公园,0,100.0,,,115.9736600059,39.7017911164,0,0.0,牛口峪公园,
1306,滴水岩天泉寺,0,0.0,,,116.0285214559,40.050101972,0,0.0,滴水岩天泉寺,
1307,衙门口城市森林公园,0,0.0,,,116.2148064117,39.892746937,0,0.0,衙门口城市森林公园,
1308,十渡博物馆,0,0.0,,,115.5989209682,39.6414639733,0,0.0,十渡博物馆,
1309,电影资料馆,0,100.0,,,116.3762903246,39.9590315106,0,0.0,电影资料馆,
1310,上磨民俗村,0,0.0,,,116.1138223398,40.5183232275,0,0.0,上磨民俗村,
1311,北京觿堂当代艺术馆,0,0.0,,,116.4547568051,39.9884102197,0,0.0,北京觿堂当代艺术馆,
1312,花草田园多肉花园,0,0.0,,,116.3631171134,40.1820549135,0,0.0,花草田园多肉花园,
1313,南宫地热科普展览中心,0,0.0,,,116.161544,39.799971,0,0.0,南宫地热科普展览中心,
1314,应天门故址,0,0.0,,,116.3561974763,39.8829649272,0,0.0,应天门故址,
1315,平谷药王庙,0,0.0,,,117.2926617806,40.1983240934,0,0.0,平谷药王庙,
1316,霍营公园,0,60.0,,,116.3896810079,40.0869334126,0,0.0,霍营公园,
1317,敕赐妙应禅林,0,0.0,,,116.3699504241,39.929844062,0,0.0,敕赐妙应禅林,
1318,北京经济技术开发区区史馆,0,0.0,,,116.5099371812,39.8105902606,0,0.0,北京经济技术开发区区史馆,
1319,大陆银行旧址,0,0.0,,,116.4015510965,39.9083663859,0,0.0,大陆银行旧址,
1320,胖企鹅乒乓球馆,0,0.0,,,116.3970923344,39.9874482504,0,0.0,胖企鹅乒乓球馆,
1321,庆陵,0,0.0,,,116.246161169,40.3158342081,0,0.0,庆陵,
1322,中国社科院图书馆,0,0.0,,,116.4396979505,39.9153339192,0,0.0,中国社科院图书馆,
1323,白广路社区图书馆,0,0.0,,,116.3630131175,39.891258684,0,0.0,白广路社区图书馆,
1324,沿河城,0,0.0,,,115.7187230377,40.0754293307,0,0.0,沿河城,
1325,启梦冰世界(稻香湖路店),0,0.0,,,116.194899,40.09615,0,0.0,启梦冰世界稻香湖路店,
1326,国粹艺术街,0,0.0,,,116.5506468626,39.9043164921,0,0.0,国粹艺术街,
1327,故宫影像馆,0,0.0,,,116.4046291948,39.9284947576,0,0.0,故宫影像馆,
1328,禅修谷生态走廊带,0,0.0,,,115.9937685748,40.0596018344,0,0.0,禅修谷生态走廊带,
1329,东城区亮马河公园,0,98.0,,,116.4474721455,39.9538782005,0,0.0,东城区亮马河公园,
1330,裕航公园,0,0.0,,,116.5318544762,40.1271449155,0,0.0,裕航公园,
1331,黄村火神庙,0,0.0,,,116.3490339819,39.7371714011,0,0.0,黄村火神庙,
1332,真武庙,0,0.0,,,115.9040330829,39.7941788622,0,0.0,真武庙,
1333,南转坨,0,0.0,,,116.0775163398,40.0367279746,0,0.0,南转坨,
1334,格乐利雅艺术中心ARTIZ LAND,0,0.0,,,116.524146,39.905578,0,0.0,格乐利雅艺术中心,ARTIZLAND
1335,通州图书馆,0,0.0,,,116.6943041161,39.9184608339,0,0.0,通州图书馆,
1336,天堂书屋,0,0.0,,,116.4658094242,39.9130954666,0,0.0,天堂书屋,
1337,荣禄府西洋楼,0,0.0,,,116.4130387259,39.9456464201,0,0.0,荣禄府西洋楼,
1338,皮卡书屋少儿中英文图书馆,0,100.0,,,116.284309839,40.0241345332,0,0.0,皮卡书屋少儿中英文图书馆,
1339,东郎冰雪乐园,0,0.0,,,116.6559380424,39.8872150733,0,0.0,东郎冰雪乐园,
1340,西城区第一图书馆,0,0.0,,,116.3681579964,39.942217646,0,0.0,西城区第一图书馆,
1341,大兴区图书馆,0,0.0,,,116.3455413276,39.737906418,0,0.0,大兴区图书馆,
1342,张郭庄村文化沙龙,0,0.0,,,116.1990619998,39.8606914282,0,0.0,张郭庄村文化沙龙,
1343,轩辕书馆,0,0.0,,,116.508497,39.877953,0,0.0,轩辕书馆,
1344,西苑活动中心,0,0.0,,,116.299828,39.999733,0,0.0,西苑活动中心,
1345,白瑞空间,0,0.0,,,116.4742815373,39.9058075517,0,0.0,白瑞空间,
1346,王府井图书馆,0,0.0,,,116.4185188295,39.9166398395,0,0.0,王府井图书馆,
1347,小汤山文化广场,0,100.0,,,116.4036122153,40.1837495346,0,0.0,小汤山文化广场,
1348,NUTTSH ART,0,0.0,,,116.5006169128,39.9889649444,0,0.0,,NUTTSHART
1349,作者画廊,0,0.0,,,116.5025969434,39.9932624354,0,0.0,作者画廊,
1350,Tong Gallery ProjectsTong Gallery Projects,0,0.0,,,116.501659,39.991744,0,0.0,,TongGalleryProjectsTongGalleryProjects
1351,南宫文化广场,0,0.0,,,116.161045748,39.8120147078,0,0.0,南宫文化广场,
1352,咻休艺术空间,0,0.0,,,116.5011015354,39.9908968311,0,0.0,咻休艺术空间,
1353,中国国家图书馆方志馆,0,0.0,,,116.3916901941,39.9297105482,0,0.0,中国国家图书馆方志馆,
1354,丝路华兴艺术中心,0,0.0,,,116.5124295243,39.9117941838,0,0.0,丝路华兴艺术中心,
1355,高梁桥斜街19号,0,0.0,,,116.3473452114,39.9531142746,0,0.0,高梁桥斜街号,
1356,东岳美术馆,0,100.0,,,116.4514170378,39.9297397497,0,0.0,东岳美术馆,
1357,俄罗斯文化中心,0,0.0,,,116.4348416013,39.948261626,0,0.0,俄罗斯文化中心,
1358,百老汇电影中心图书馆,0,0.0,,,116.4449660919,39.9562927582,0,0.0,百老汇电影中心图书馆,
1359,望京街道图书馆,0,0.0,,,116.4756512369,40.0001412124,0,0.0,望京街道图书馆,
1360,了仓沉浸式数字艺术馆(首钢园店),0,100.0,,,116.1626393568,39.9280209639,0,0.0,了仓沉浸式数字艺术馆首钢园店,
1361,翠城熙园文化广场,0,0.0,,,116.5115473931,39.8613722856,0,0.0,翠城熙园文化广场,
1362,御福龙泉山寨,0,0.0,,,116.614311,40.288206,0,0.0,御福龙泉山寨,
1363,宝山八景之南天观澜,0,0.0,,,116.611124,40.695845,0,0.0,宝山八景之南天观澜,
1364,密云图书馆,0,0.0,,,116.8545315217,40.3829606734,0,0.0,密云图书馆,
1365,北安村,0,0.0,,,115.873787,39.767912,0,0.0,北安村,
1366,中国科学院国家科学图书馆,0,0.0,,,116.3296675229,39.9927387706,0,0.0,中国科学院国家科学图书馆,
1367,地瓜社区(安苑北里店),0,0.0,,,116.4145760301,39.9909930238,0,0.0,地瓜社区安苑北里店,
1368,青少年儿童图书馆,0,0.0,,,116.376708,39.947699,0,0.0,青少年儿童图书馆,
1369,顺义区图书馆,0,0.0,,,116.676841,40.116718,0,0.0,顺义区图书馆,
1370,芦潭古道,0,0.0,,,116.095827,39.879498,0,0.0,芦潭古道,
1371,昌平燕古长城遗址Changping Ancient Great Wall of Yan Ruins,0,0.0,,,116.2204123699,40.2298959296,0,0.0,昌平燕古长城遗址,ChangpingAncientGreatWallofYanRuins
1372,火车乐园,0,86.0,,,116.1582285509,39.9162990098,0,0.0,火车乐园,
1373,半壁店村史馆,0,0.0,,,116.528017,39.910218,0,0.0,半壁店村史馆,
1374,1988国际体育小镇,0,80.0,,,116.7089219879,39.9447514433,0,0.0,国际体育小镇,
1375,中国民族艺术馆,0,0.0,,,116.3744265017,39.913750499,0,0.0,中国民族艺术馆,
1376,北京冰王冰雪嘉年华,0,0.0,,,116.5280166694,39.9471777886,0,0.0,北京冰王冰雪嘉年华,
1377,景明楼,0,0.0,,,116.2801882258,39.992514066,0,0.0,景明楼,
1378,绿丰公园,0,0.0,,,116.5925578237,39.8756984101,0,0.0,绿丰公园,
1379,显光寺,0,0.0,,,115.6260220773,39.8641256858,0,0.0,显光寺,
1380,紫霄宫,0,0.0,,,116.9926390283,40.2741376949,0,0.0,紫霄宫,
1381,玉皇阁旧址,0,0.0,,,116.3690372613,39.9372225016,0,0.0,玉皇阁旧址,
1382,平谷区夏各庄镇滨水森林公园,0,0.0,,,117.196099329,40.1254934778,0,0.0,平谷区夏各庄镇滨水森林公园,
1383,前门关帝庙,0,0.0,,,116.4071220442,39.9022779139,0,0.0,前门关帝庙,
1384,冀东抗日根据地旧址,0,0.0,,,117.1575198048,40.2462777326,0,0.0,冀东抗日根据地旧址,
1385,塔院城市森林公园,0,0.0,,,116.3789864481,40.0019804688,0,0.0,塔院城市森林公园,
1386,密云吉祥寺,0,0.0,,,116.9738193967,40.6120893363,0,0.0,密云吉祥寺,
1387,兴隆观,0,0.0,,,117.21772328,40.2174568481,0,0.0,兴隆观,
1388,湖东游乐场,0,0.0,,,116.540494,39.918443,0,0.0,湖东游乐场,
1389,镜湖艺术中心,0,0.0,,,116.5007406262,39.9897297274,0,0.0,镜湖艺术中心,
1390,中央民族乐团音乐厅,0,0.0,,,116.4300440411,39.9989668934,0,0.0,中央民族乐团音乐厅,
1391,普渡寺,0,0.0,,,116.6877261378,39.8013949813,0,0.0,普渡寺,
1392,北部文化中心图书馆,0,0.0,,,116.1953476535,40.0479696282,0,0.0,北部文化中心图书馆,
1393,西城区第二图书馆,0,0.0,,,116.3747559734,39.8942155096,0,0.0,西城区第二图书馆,
1394,站台中国,0,0.0,,,116.5020936604,39.9922239768,0,0.0,站台中国,
1395,北京农学院-图书馆,0,0.0,,,116.312439093,40.1011260402,0,0.0,北京农学院图书馆,
1396,国家地震紧急救援队陈列馆,0,0.0,,,116.103983,40.116281,0,0.0,国家地震紧急救援队陈列馆,
1397,朝阳区少儿图书馆,0,100.0,,,116.4076339233,39.9742170608,0,0.0,朝阳区少儿图书馆,
1398,魁德社,0,0.0,,,116.3954333029,39.9043765133,0,0.0,魁德社,
1399,宣武区少年宫,0,0.0,,,116.385165161,39.8852873718,0,0.0,宣武区少年宫,
1400,和山书局,0,0.0,,,116.7265432188,40.082809677,0,0.0,和山书局,
1401,悠贝亲子绘本图书馆(龙湖天街美吉姆店),0,0.0,,,116.3263055408,39.6929988483,0,0.0,悠贝亲子绘本图书馆龙湖天街美吉姆店,
1402,野兽派BEAST鲜花礼品店(颐堤港店),0,0.0,,,116.4978562928,39.9757806683,0,0.0,野兽派鲜花礼品店颐堤港店,BEAST
1403,VITIBOOKS深夜书房,0,0.0,,,116.352863,39.79629,0,0.0,深夜书房,VITIBOOKS
1404,滨河花园人口文化广场,0,0.0,,,116.5148524283,39.9779453508,0,0.0,滨河花园人口文化广场,
1405,93号院博物馆,0,0.0,,,116.393967,39.89913,0,0.0,号院博物馆,
1406,宇光文化馆·沉浸式能量空间,0,80.0,,,116.411597172,39.9998925737,0,0.0,宇光文化馆沉浸式能量空间,
1407,北航图书馆,0,0.0,,,116.3553675156,39.9894500409,0,0.0,北航图书馆,
1408,See,0,0.0,,,116.5043353499,39.9926461913,0,0.0,,See
1409,Summerland夏陆之城·塔罗,0,0.0,,,116.4834021111,40.0031269009,0,0.0,夏陆之城塔罗,Summerland
1410,三行拾光书馆(海纳文化园店),0,0.0,,,117.102341259,40.1544309609,0,0.0,三行拾光书馆海纳文化园店,
1411,知造局,0,0.0,,,116.4225994458,39.9315155791,0,0.0,知造局,
1412,文化广场,0,0.0,,,116.5448206665,40.0435159466,0,0.0,文化广场,
1413,朱炳仁铜非遗生活体验馆,0,0.0,,,116.4166248962,39.9277945257,0,0.0,朱炳仁铜非遗生活体验馆,
1414,昌平图书馆,0,0.0,,,116.2617609452,40.2271489775,0,0.0,昌平图书馆,
1415,公益图书馆,0,0.0,,,116.1025292467,39.9420794498,0,0.0,公益图书馆,
1416,马连洼街道图书馆,0,0.0,,,116.2942847967,40.0397721729,0,0.0,马连洼街道图书馆,
1417,驿站图书馆,0,0.0,,,116.4189378331,40.124328837,0,0.0,驿站图书馆,
1418,中国建筑图书馆,0,0.0,,,116.3489884768,39.9401603848,0,0.0,中国建筑图书馆,
1419,大兴文化馆,0,0.0,,,116.3451579817,39.7376748249,0,0.0,大兴文化馆,
1420,GENIUESE'LINK(达美中心店),0,0.0,,,116.5224460434,39.943348162,0,0.0,达美中心店,GENIUESELINK
1421,国际马铃薯中心园,0,0.0,,,115.9663971681,40.4485781624,0,0.0,国际马铃薯中心园,
1422,北皋1号国际艺术区,0,0.0,,,116.5184164693,40.0146068009,0,0.0,北皋号国际艺术区,
1423,遣词书店(万达店),0,0.0,,,116.3620631516,39.8663629536,0,0.0,遣词书店万达店,
1424,42ART SPACE,0,0.0,,,116.5774833772,39.8944236707,0,0.0,,ARTSPACE
1425,界光AHN艺术空间,0,0.0,,,116.31366991,39.8723998981,0,0.0,界光艺术空间,AHN
1426,书香石景山24h阅读空间,0,0.0,,,116.2063469719,39.9370782742,0,0.0,书香石景山阅读空间,h
1427,金海湖国际会展中心,0,100.0,,,117.2999355982,40.1903145479,0,0.0,金海湖国际会展中心,
1428,TEAY慈茗轩,0,0.0,,,116.4016324907,39.9245272169,0,0.0,慈茗轩,TEAY
1429,M+ space,0,0.0,,,116.4889151653,39.8916992583,0,0.0,,Mspace
1430,昌平区图书馆回龙观第一分馆,0,0.0,,,116.3146736734,40.0741851236,0,0.0,昌平区图书馆回龙观第一分馆,
1431,首都图书馆农业资料中心,0,0.0,,,116.2618006613,40.2270586659,0,0.0,首都图书馆农业资料中心,
1432,前苇沟文化广场,0,0.0,,,116.5629992426,40.0306003111,0,0.0,前苇沟文化广场,
1433,一直娱pop研究所,0,100.0,,,116.381008951,39.9175651226,0,0.0,一直娱研究所,pop
1434,北京红舞馨,0,0.0,,,116.4183449062,39.9936224637,0,0.0,北京红舞馨,
1435,中国国际文化交流中心,0,0.0,,,116.4384837377,39.9595970172,0,0.0,中国国际文化交流中心,
1436,觹堂文化智库,0,0.0,,,116.4547129393,39.9883903465,0,0.0,觹堂文化智库,
1437,北七家镇图书馆,0,0.0,,,116.431421809,40.1280247799,0,0.0,北七家镇图书馆,
1438,海狸图书馆(银河soho店),0,0.0,,,116.4402416671,39.9263814306,0,0.0,海狸图书馆银河店,soho
1439,中粮长城美酒体验馆,0,0.0,,,115.9635827855,40.4511005354,0,0.0,中粮长城美酒体验馆,
1440,更读智慧空间,0,0.0,,,116.1327502204,39.8990317955,0,0.0,更读智慧空间,
1441,奥岗金羽文体中心,0,0.0,,,116.1121910739,39.7466901129,0,0.0,奥岗金羽文体中心,
1442,构得画廊GOUDE ART,0,0.0,,,116.4662002327,39.916515971,0,0.0,构得画廊,GOUDEART
1443,丰台区图书馆(大红门馆),0,0.0,,,116.4051549952,39.8598746759,0,0.0,丰台区图书馆大红门馆,
1444,文体中心,0,0.0,,,116.4814424647,39.8024483077,0,0.0,文体中心,
1445,天安俱乐部,0,0.0,,,116.3823402318,39.9098832298,0,0.0,天安俱乐部,
1446,志屋ZiWU,0,0.0,,,116.5717104038,40.0896534855,0,0.0,志屋,ZiWU
1447,大屯邻里中心,0,0.0,,,116.4180016213,40.0073559505,0,0.0,大屯邻里中心,
1448,U+生活美学馆,0,0.0,,,116.5114600941,40.003976371,0,0.0,生活美学馆,U
1449,福州阳岐严复纪念馆北京分馆,0,0.0,,,116.333457,39.89216,0,0.0,福州阳岐严复纪念馆北京分馆,
1450,天桥市民文化广场,0,0.0,,,116.4041837272,39.8895558481,0,0.0,天桥市民文化广场,
1451,民国四九一电台旧址,0,0.0,,,116.609273,39.896922,0,0.0,民国四九一电台旧址,
1452,M·Y·Vape蒸汽体验店,0,0.0,,,116.3222116819,39.8506954951,0,0.0,蒸汽体验店,MYVape
1453,诚品书写生活咖啡图书馆,0,0.0,,,116.28362714,39.9515096913,0,0.0,诚品书写生活咖啡图书馆,
1454,奇赋阁古玉文化馆,0,0.0,,,116.3517614266,39.9017124447,0,0.0,奇赋阁古玉文化馆,
1455,紫禁之巅文创馆,0,0.0,,,116.4053730289,39.9319215595,0,0.0,紫禁之巅文创馆,
1456,中国医学科学院-图书馆,0,0.0,,,116.4239511223,39.9170336353,0,0.0,中国医学科学院图书馆,
1457,四季青图书馆,0,0.0,,,116.2412766634,39.9569456828,0,0.0,四季青图书馆,
1458,气味图书馆(北京通州万达广场),0,0.0,,,116.647979508,39.9116609131,0,0.0,气味图书馆北京通州万达广场,
1459,梅花斋,0,0.0,,,116.4433380768,40.2304508853,0,0.0,梅花斋,
1460,图书馆(南邵镇馆),0,0.0,,,116.2930977122,40.2146593543,0,0.0,图书馆南邵镇馆,
