,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1292,留香广场Liuxiang Square,0,0.0,,,113.237,23.0688,0,0.0,留香广场,LiuxiangSquare
1293,金沙洲新社区-文体广场Jinshazhou Xinshequ-Wenti Square,0,96.0,,,113.209,23.1625,9,0.0,金沙洲新社区文体广场,JinshazhouXinshequWentiSquare
1294,荔韵公园Liyun Park,0,100.0,,,113.827291,23.27246,2,0.0,荔韵公园,LiyunPark
1295,汕头天后宫Shantou Tianhou Palace,0,0.0,,,113.6270613757,22.76375669,0,0.0,汕头天后宫,ShantouTianhouPalace
1296,博济医学堂Boji Medical Hall,0,0.0,,,113.2923264813,23.1388857389,0,0.0,博济医学堂,BojiMedicalHall
1297,七星岗古海岸遗址Qixinggang Ruins of Ancient Coast,0,80.0,,,113.354521,23.087795,2,0.0,七星岗古海岸遗址,QixinggangRuinsofAncientCoast
1298,绿地广场Lvde Square,0,100.0,,,113.461,23.174,0,0.0,绿地广场,LvdeSquare
1299,思贤Si Xian Village,0,80.0,,,113.4125698924,23.0458107033,0,0.0,思贤,SiXianVillage
1300,神鹰石Magic Eagle Rock,0,0.0,,,113.8603175117,23.619311403,0,0.0,神鹰石,MagicEagleRock
1301,柯拜船坞Johvcovper's Dock,0,0.0,,,113.4345052809,23.0823484473,0,0.0,柯拜船坞,JohvcovpersDock
1302,石楼千年古村Shilou Thousand-year-old Ancient Village,0,0.0,,,113.4946244439,22.978326908,0,0.0,石楼千年古村,ShilouThousandyearoldAncientVillage
1303,利泰瀑布Litai Waterfall,0,0.0,,,113.3678765926,23.0170184688,0,0.0,利泰瀑布,LitaiWaterfall
1304,石马红桃风景区Shima Red Peach Scenic Resort,0,0.0,,,113.2626452472,23.2548831397,0,0.0,石马红桃风景区,ShimaRedPeachScenicResort
1305,西园West Park,0,90.0,,,113.3650287675,22.9420329907,19,0.0,西园,WestPark
1306,岑村Cen Village,0,0.0,,,113.3881329955,23.1689957325,0,0.0,岑村,CenVillage
1307,大敦广场Dadun Square,0,0.0,,,113.671,23.1327,0,0.0,大敦广场,DadunSquare
1308,安宁广场Anning Square,0,0.0,,,113.343,22.9096,0,0.0,安宁广场,AnningSquare
1309,黄阁麦家祠the Mai's Ancestral Hall of Huangge,0,0.0,,,113.5191583828,22.8312497881,0,0.0,黄阁麦家祠,theMaisAncestralHallofHuangge
1310,观鱼廊Fish Watching Gallery,0,0.0,,,113.255,23.1435,0,0.0,观鱼廊,FishWatchingGallery
1311,珠江三角洲湿地Pearl River Delta Marsh,0,0.0,,,113.291207277,23.1118281302,0,0.0,珠江三角洲湿地,PearlRiverDeltaMarsh
1312,中山丰本农业科技园Fengben Agricultural Science Park,0,0.0,,,113.5499732707,22.7044562532,0,0.0,中山丰本农业科技园,FengbenAgriculturalSciencePark
1313,伦教思源堂,0,0.0,,,113.304923,22.851576,0,0.0,伦教思源堂,
1314,机械城公园Jixiecheng Park,0,0.0,,,113.528,23.0951,0,0.0,机械城公园,JixiechengPark
1315,基督教协和堂(萧岗聚会点),0,0.0,,,113.272559,23.200272,0,0.0,基督教协和堂萧岗聚会点,
1316,增城市福和基督教堂Fuhe Christian Church,0,0.0,,,113.634913,23.371438,0,0.0,增城市福和基督教堂,FuheChristianChurch
1317,文祐关公祠Wen Youguan Temple,0,0.0,,,113.244,23.0667,0,0.0,文祐关公祠,WenYouguanTemple
1318,小龙公园Xiaolong Park,0,0.0,,,113.443,22.9663,0,0.0,小龙公园,XiaolongPark
1319,伯奇公园Boqi Park,0,0.0,,,113.1945665217,23.1485347421,0,0.0,伯奇公园,BoqiPark
1320,六祖殿Palace of Six Buddhas,0,0.0,,,113.264930038,23.1116519807,0,0.0,六祖殿,PalaceofSixBuddhas
1321,周周乐群众文化广场Zhouzhoule Mass Cultural Square,0,80.0,,,113.296,23.1125,1,0.0,周周乐群众文化广场,ZhouzhouleMassCulturalSquare
1322,比巧乖儿童乐园,0,0.0,,,113.265,23.2041,0,0.0,比巧乖儿童乐园,
1323,英福力皇,0,0.0,,,113.328,23.1262,0,0.0,英福力皇,
1324,罗浮净土人文纪念园,0,0.0,,,113.347872,23.175255,0,0.0,罗浮净土人文纪念园,
1325,弘基广场Hongji Square,0,0.0,,,113.27,23.0916,0,0.0,弘基广场,HongjiSquare
1326,波波堂,0,0.0,,,113.592,23.5561,0,0.0,波波堂,
1327,船舵广场Chuanduo Square,0,0.0,,,113.252,23.1081,0,0.0,船舵广场,ChuanduoSquare
1328,金山谷上观,0,0.0,,,113.343,22.9775,0,0.0,金山谷上观,
1329,健身广场Jianshen Square,0,0.0,,,113.227,23.3903,0,0.0,健身广场,JianshenSquare
1330,智乐多儿童游乐场,0,0.0,,,113.257,23.2036,0,0.0,智乐多儿童游乐场,
1331,贵德街光汉直街Guide Jie Guang Hanzhi Street,0,0.0,,,113.272,23.1077,0,0.0,贵德街光汉直街,GuideJieGuangHanzhiStreet
1332,调皮捣蛋乐园,0,0.0,,,113.333,23.199,0,0.0,调皮捣蛋乐园,
1333,时代广场-西区West District of Times Square,0,86.0,,,113.324,23.1465,4,0.0,时代广场西区,WestDistrictofTimesSquare
1334,金碧世纪文化广场Jinbishiji Culture Square,0,0.0,,,113.436,23.1199,0,0.0,金碧世纪文化广场,JinbishijiCultureSquare
1335,港湾广场Gangwan Square,0,0.0,,,113.289,23.12,0,0.0,港湾广场,GangwanSquare
1336,升旗广场Shengqi Square,0,96.0,,,113.487775,22.950194,8,0.0,升旗广场,ShengqiSquare
1337,牌坊Paifang,0,0.0,,,113.786,23.7545,0,0.0,牌坊,Paifang
1338,湖滨公园Hubin Park,0,0.0,,,113.421,23.4772,0,0.0,湖滨公园,HubinPark
1339,树池广场Shuchi Square,0,0.0,,,113.253,23.1077,0,0.0,树池广场,ShuchiSquare
1340,南村广场Nancun Square,0,0.0,,,113.539,23.1423,0,0.0,南村广场,NancunSquare
1341,医灵古庙Yiling Ancient Temple,0,0.0,,,113.274,23.222,0,0.0,医灵古庙,YilingAncientTemple
1342,大生陆公祠Dasheng Lugong Shrine,0,0.0,,,113.412003,23.043082,0,0.0,大生陆公祠,DashengLugongShrine
1343,魔鬼滑,0,0.0,,,113.356,23.0123,0,0.0,魔鬼滑,
1344,廖承志像,0,0.0,,,113.307,23.1031,0,0.0,廖承志像,
1345,嘉慧儿童乐园,0,0.0,,,113.405,22.947,0,0.0,嘉慧儿童乐园,
1346,熊猫公园Xiongmao Park,0,0.0,,,113.373153,22.940203,0,0.0,熊猫公园,XiongmaoPark
1347,蒲鱼庄公园Puyuzhuang Park,0,0.0,,,113.3,23.3112,0,0.0,蒲鱼庄公园,PuyuzhuangPark
1348,基督复临教堂Jidufulin Church,0,100.0,,,113.639,23.3686,1,0.0,基督复临教堂,JidufulinChurch
1349,泉溪公园Quanxi Park,0,0.0,,,113.234,23.3005,0,0.0,泉溪公园,QuanxiPark
1350,游乐设施区,0,0.0,,,113.241,23.2799,0,0.0,游乐设施区,
1351,增城区博物馆Zengchengqu Museum,0,0.0,,,113.820079,23.291189,0,0.0,增城区博物馆,ZengchengquMuseum
1352,龙地村海景公园Longdecun Haijing Park,0,0.0,,,113.843605,23.126001,0,0.0,龙地村海景公园,LongdecunHaijingPark
1353,南沙区大岗镇豪岗小公园Nanshaqu Dagangzhen Haogang Xiao Park,0,0.0,,,113.41,22.807,0,0.0,南沙区大岗镇豪岗小公园,NanshaquDagangzhenHaogangXiaoPark
1354,华忆儿童乐园,0,0.0,,,113.35,23.1414,0,0.0,华忆儿童乐园,
1355,天佑徐公祠,0,0.0,,,113.35,23.089,0,0.0,天佑徐公祠,
1356,百万花海Baiwan Flower Sea,0,100.0,,,113.331,23.1179,1,0.0,百万花海,BaiwanFlowerSea
1357,坑头牌坊,0,0.0,,,113.405,22.9969,0,0.0,坑头牌坊,
1358,彭氏宗祠Ancestral Hall of Family Peng,0,0.0,,,113.400065,23.017323,0,0.0,彭氏宗祠,AncestralHallofFamilyPeng
1359,嗨豚,0,0.0,,,113.367,22.9579,0,0.0,嗨豚,
1360,金城河畔星球公园Jinchenghe Pan Xingqiu Park,0,0.0,,,113.291,23.0332,0,0.0,金城河畔星球公园,JinchenghePanXingqiuPark
1361,雷氏大宗祠Ancestral Hall of Family Lei,0,0.0,,,113.268,22.9795,0,0.0,雷氏大宗祠,AncestralHallofFamilyLei
1362,巴江明珠,0,0.0,,,113.118,23.3402,0,0.0,巴江明珠,
1363,樱花园Ying Garden,0,0.0,,,113.82774,23.275037,0,0.0,樱花园,YingGarden
1364,复孙会公祠,0,0.0,,,113.247,23.4048,0,0.0,复孙会公祠,
1365,中山大学天文台旧址Sun Yat-sen University Observatory Former Site,0,86.0,,,113.284,23.1313,3,0.0,中山大学天文台旧址,SunYatsenUniversityObservatoryFormerSite
1366,海潮,0,0.0,,,113.3,23.1322,0,0.0,海潮,
1367,位南卢公祠Weinan Lugong Temple,0,0.0,,,113.339,23.1305,0,0.0,位南卢公祠,WeinanLugongTemple
1368,成长在阳光下,0,0.0,,,113.658,23.0981,0,0.0,成长在阳光下,
1369,摇摇车,0,0.0,,,113.356,23.0042,0,0.0,摇摇车,
1370,维波楼艺术生活博物馆Weibolou Yishu Shenghuo Museum,0,78.0,,,113.350284,23.129925,0,0.0,维波楼艺术生活博物馆,WeibolouYishuShenghuoMuseum
1371,HC VRHC VR,0,0.0,,,113.346,23.1411,0,0.0,,HCVRHCVR
1372,辛亥革命烈士墓园Cemetery for Revolutionary Martyrs of 1911,0,0.0,,,113.342568,23.169156,0,0.0,辛亥革命烈士墓园,CemeteryforRevolutionaryMartyrsof
1373,平沙福荫堂,0,0.0,,,113.257,23.2532,0,0.0,平沙福荫堂,
1374,周总理视察岑村纪念林Memorial Forest Premier Zhou’s Inspection Visit to Cencun Village,0,0.0,,,113.39,23.1825,0,0.0,周总理视察岑村纪念林,MemorialForestPremierZhousInspectionVisittoCencunVillage
1375,棠涌公园Tangyong Park,0,0.0,,,113.261588,23.197703,0,0.0,棠涌公园,TangyongPark
1376,伯祥潘公祠,0,0.0,,,113.427,23.1291,0,0.0,伯祥潘公祠,
1377,都市农业生态旅游区Urban Agricultural Ecotourism Area,0,0.0,,,113.605759,22.657848,0,0.0,都市农业生态旅游区,UrbanAgriculturalEcotourismArea
1378,街心公园Jiexin Park,0,0.0,,,113.412,22.8059,0,0.0,街心公园,JiexinPark
1379,广州起义史迹第一公园旧址Guangzhouqiyi Shiji Diyi Park Site,0,94.0,,,113.27173,23.133657,1,0.0,广州起义史迹第一公园旧址,GuangzhouqiyiShijiDiyiParkSite
1380,游乐设施,0,0.0,,,113.369,22.947,0,0.0,游乐设施,
1381,广声陈公祠,0,0.0,,,113.404,22.9701,0,0.0,广声陈公祠,
1382,游乐设施,0,0.0,,,113.395,22.9427,0,0.0,游乐设施,
1383,侯王古庙Houwang Ancient Temple,0,0.0,,,113.351,22.9298,0,0.0,侯王古庙,HouwangAncientTemple
1384,激光战船,0,0.0,,,113.296,22.8846,0,0.0,激光战船,
1385,麦汉兴艺术纪念馆Maihanxing Art Memorial Hall,0,100.0,,,113.243,23.1259,1,0.0,麦汉兴艺术纪念馆,MaihanxingArtMemorialHall
1386,甘棠村文化体育公园Gantangcun Wenhua Tiyu Park,0,0.0,,,113.385,22.9641,0,0.0,甘棠村文化体育公园,GantangcunWenhuaTiyuPark
1387,星河城市广场Xinghe·chengshi Square,0,0.0,,,113.5817004134,23.0573525926,0,0.0,星河城市广场,XinghechengshiSquare
1388,新村元杰纪念公园Xincun Yuanjie Jinian Park,0,0.0,,,113.306,23.2573,0,0.0,新村元杰纪念公园,XincunYuanjieJinianPark
1389,西南公园Xinan Park,0,0.0,,,113.8362264235,23.1209552765,0,0.0,西南公园,XinanPark
1390,广州开发区萝岗区文化与博物馆Guangzhou Kaifaqu Luogangqu Wenhua Yu Museum,0,0.0,,,113.46,23.1699,0,0.0,广州开发区萝岗区文化与博物馆,GuangzhouKaifaquLuogangquWenhuaYuMuseum
1391,潢涌江滨公园Huangyong Jiangbin Park,0,0.0,,,113.7526322743,23.1277513946,0,0.0,潢涌江滨公园,HuangyongJiangbinPark
1392,天河青少年文化广场Tianhe Qingshaonian Culture Square,0,0.0,,,113.372,23.1309,0,0.0,天河青少年文化广场,TianheQingshaonianCultureSquare
1393,葡萄园,0,0.0,,,113.80187,23.413413,0,0.0,葡萄园,
1394,南沙体育公园Sports Park (Huangge Avenue South Road),0,84.0,,,113.52136,22.829876,2,0.0,南沙体育公园,SportsParkHuanggeAvenueSouthRoad
1395,桃李园,0,0.0,,,113.375,23.0474,0,0.0,桃李园,
1396,洪圣古庙(江华路)Hongsheng Ancient Temple (Jianghua Road),0,0.0,,,113.414,22.954,0,0.0,洪圣古庙江华路,HongshengAncientTempleJianghuaRoad
1397,百丰广场Baifeng Square,0,0.0,,,113.837,23.1134,0,0.0,百丰广场,BaifengSquare
1398,高村文化广场Gaocun Cultural Square,0,0.0,,,113.215471,23.096468,0,0.0,高村文化广场,GaocunCulturalSquare
1399,光复中路当楼旧址Guangfu Zhonglu Danglou Site,0,0.0,,,113.258,23.1231,0,0.0,光复中路当楼旧址,GuangfuZhongluDanglouSite
1400,桔洲文化中心广场Juzhou Culture Center Square,0,0.0,,,113.81,23.1165,0,0.0,桔洲文化中心广场,JuzhouCultureCenterSquare
1401,西苑小游园Xiyuan Small Garden,0,0.0,,,113.2496218187,23.1417983681,0,0.0,西苑小游园,XiyuanSmallGarden
1402,105新地广场105 Xinde Yule Meishi Gouwu Square,0,0.0,,,113.3183782891,23.0268020925,0,0.0,新地广场,XindeYuleMeishiGouwuSquare
1403,涌口公园(沿江中路)Yongkou Park (Yanjiang Middle Road),0,0.0,,,113.819766,23.130167,0,0.0,涌口公园沿江中路,YongkouParkYanjiangMiddleRoad
1404,天河村村民休闲健身广场Tianhecun Cunmin Xiuxian Jianshen Square,0,0.0,,,113.323,23.1378,0,0.0,天河村村民休闲健身广场,TianhecunCunminXiuxianJianshenSquare
1405,人民公园-府前广场Fuqian Square,0,100.0,,,113.2705935847,23.1337807465,0,0.0,人民公园府前广场,FuqianSquare
1406,快乐缘,0,0.0,,,113.373,23.1994,0,0.0,快乐缘,
1407,洪圣古庙(藏书院)Hongsheng Ancient Temple (Cangshuyuan),0,0.0,,,113.061,23.325,0,0.0,洪圣古庙藏书院,HongshengAncientTempleCangshuyuan
1408,海伪路,0,0.0,,,113.599,22.7462,0,0.0,海伪路,
1409,中堂文化广场Zhongtang Culture Square,0,0.0,,,113.6656856462,23.0984510474,0,0.0,中堂文化广场,ZhongtangCultureSquare
1410,新世界花园-社区文化活动广场Xinshijie Huayuan-Shequ Wenhua Huodong Square,0,0.0,,,113.584,23.1133,0,0.0,新世界花园社区文化活动广场,XinshijieHuayuanShequWenhuaHuodongSquare
1411,沙涌广场Shayong Square,0,0.0,,,113.259,23.1774,0,0.0,沙涌广场,ShayongSquare
1412,许氏宗祠Ancestral Hall of Family Xu,0,0.0,,,113.245,23.2483,0,0.0,许氏宗祠,AncestralHallofFamilyXu
1413,珍稀濒危植物,0,100.0,,,113.368,23.0429,0,0.0,珍稀濒危植物,
1414,日东苏公祠Ridong Sugong Ancestral Temple,0,0.0,,,113.394,23.1353,0,0.0,日东苏公祠,RidongSugongAncestralTemple
1415,贝多乐儿童主题乐园,0,0.0,,,113.278,23.2245,0,0.0,贝多乐儿童主题乐园,
1416,ORANGEORANGE,0,0.0,,,113.363,22.9298,0,0.0,,ORANGEORANGE
1417,智多宝儿童乐园,0,0.0,,,113.277,23.2645,0,0.0,智多宝儿童乐园,
1418,金儿乐开心乐园,0,0.0,,,113.327,23.1869,0,0.0,金儿乐开心乐园,
1419,七彩主题儿童乐园(东朗店),0,0.0,,,113.261,23.0685,0,0.0,七彩主题儿童乐园东朗店,
1420,茂德公南沙办事处,0,0.0,,,113.557,22.8089,0,0.0,茂德公南沙办事处,
1421,普明慈济,0,0.0,,,113.213,23.3917,0,0.0,普明慈济,
1422,广州志愿驿站联合会(黄埔军校志愿驿站)Guangzhou Voluntary Stations Association (Whampoa Military Academy Voluntary Station),0,0.0,,,113.432,23.0928,0,0.0,广州志愿驿站联合会黄埔军校志愿驿站,GuangzhouVoluntaryStationsAssociationWhampoaMilitaryAcademyVoluntaryStation
1423,永乐寺Yongle Temple,0,0.0,,,113.277,23.1172,0,0.0,永乐寺,YongleTemple
1424,宝田沙场,0,0.0,,,113.134,23.3561,0,0.0,宝田沙场,
1425,新雅街文化广场Xinya Street Culture Square,0,0.0,,,113.2296042637,23.365645177,0,0.0,新雅街文化广场,XinyaStreetCultureSquare
1426,6号公园6Hao Park,0,0.0,,,113.378,23.0284,0,0.0,号公园,HaoPark
1427,星空广场Xingkong Square,0,0.0,,,113.273,23.1884,0,0.0,星空广场,XingkongSquare
1428,江边广场Jiangbian Square,0,100.0,,,113.251,23.1112,1,0.0,江边广场,JiangbianSquare
1429,七色乐园儿童游乐场,0,0.0,,,113.838,23.2937,0,0.0,七色乐园儿童游乐场,
1430,松龄儿童乐园,0,0.0,,,113.421,22.8093,0,0.0,松龄儿童乐园,
1431,游乐设施,0,0.0,,,113.41,23.1274,0,0.0,游乐设施,
1432,莲塘村公园Liantangcun Park,0,80.0,,,113.4693119686,23.1462650084,0,0.0,莲塘村公园,LiantangcunPark
1433,中国奢瓷一号馆China No. 1 Luxury Porcelain Pavilion,0,0.0,,,113.398,23.1211,0,0.0,中国奢瓷一号馆,ChinaNoLuxuryPorcelainPavilion
1434,宾客体验专区,0,0.0,,,113.411,23.1281,0,0.0,宾客体验专区,
1435,中共中央华南分具秘密点中原行旧址Zhonggongzhongyang Huanan Fenju Mimidian Zhongyuan Xing Site,0,0.0,,,113.269,23.1184,0,0.0,中共中央华南分具秘密点中原行旧址,ZhonggongzhongyangHuananFenjuMimidianZhongyuanXingSite
1436,蝌蚪公园Kedou Park,0,0.0,,,113.3200812353,23.1621527455,0,0.0,蝌蚪公园,KedouPark
1437,流花东苑艺博馆Liuhua Dongyuan-Art Exhibition Hall,0,92.0,,,113.2621831325,23.1428869315,4,0.0,流花东苑艺博馆,LiuhuaDongyuanArtExhibitionHall
1438,藏经阁Depository of Buddhist Sutras,0,0.0,,,113.265,23.1116,0,0.0,藏经阁,DepositoryofBuddhistSutras
1439,广州园林博物馆Guangzhouyuanlin Museum,0,94.0,,,113.2616533788,23.1439475137,1,0.0,广州园林博物馆,GuangzhouyuanlinMuseum
1440,北庄冼公祠,0,100.0,,,113.337,23.1319,0,0.0,北庄冼公祠,
1441,中国金融博物馆书院(广州分院)Academy of China Finance Museum (Guangzhou Branch),0,0.0,,,113.33,23.1117,0,0.0,中国金融博物馆书院广州分院,AcademyofChinaFinanceMuseumGuangzhouBranch
1442,平岗公园Pinggang Park,0,0.0,,,113.687,23.613,0,0.0,平岗公园,PinggangPark
1443,清源张公祠,0,0.0,,,113.6215292084,23.4941421907,0,0.0,清源张公祠,
1444,济公庙Jigong Temple,0,80.0,,,113.8442880443,23.1084429775,2,0.0,济公庙,JigongTemple
1445,诸葛亮纪念堂Zhuge Liang Memorial Hall,0,0.0,,,113.419076,23.078808,0,0.0,诸葛亮纪念堂,ZhugeLiangMemorialHall
1446,益智儿童乐园,0,0.0,,,113.852,23.2599,0,0.0,益智儿童乐园,
1447,何氏宗祠,0,0.0,,,113.71,23.1721,0,0.0,何氏宗祠,
1448,蓝色旋风,0,0.0,,,113.288,23.1514,0,0.0,蓝色旋风,
1449,百事佳儿童游乐,0,0.0,,,113.55,23.1162,0,0.0,百事佳儿童游乐,
1450,开学哈乐儿童游乐园,0,0.0,,,113.574,23.1147,0,0.0,开学哈乐儿童游乐园,
1451,南粤先贤馆Nanyue Sages Hall Phase 1,0,82.0,,,113.265931,23.126534,6,0.0,南粤先贤馆,NanyueSagesHallPhase
1452,广东省满族文化陈列馆Guangzhou Manchu Culture Exhibition Hall,0,0.0,,,113.263,23.1263,0,0.0,广东省满族文化陈列馆,GuangzhouManchuCultureExhibitionHall
1453,悠然汇,0,0.0,,,113.36,23.1577,0,0.0,悠然汇,
1454,游乐设施,0,0.0,,,113.303,23.1353,0,0.0,游乐设施,
1455,冯氏宗祠Ancestral Hall of Family Feng,0,0.0,,,113.207,23.3777,0,0.0,冯氏宗祠,AncestralHallofFamilyFeng
1456,润和养生文化及心脏健康博物馆Run He Yangsheng Wenhua Ji Xinzang Jiankang Museum,0,0.0,,,113.267647,23.410741,0,0.0,润和养生文化及心脏健康博物馆,RunHeYangshengWenhuaJiXinzangJiankangMuseum
1457,塘头公园Tangtou Park,0,100.0,,,113.458,23.0445,1,0.0,塘头公园,TangtouPark
1458,黄埔群英馆第二展馆Pavilion 2 of Whampoa Hall of Heroes,0,0.0,,,113.432,23.0923,0,0.0,黄埔群英馆第二展馆,PavilionofWhampoaHallofHeroes
1459,缤纷儿童乐园,0,0.0,,,113.599,23.1843,0,0.0,缤纷儿童乐园,
1460,仙村紫薇公园Xiancunziwei Park,0,100.0,,,113.722509,23.206501,0,0.0,仙村紫薇公园,XiancunziweiPark
1461,澳洲植物专类园Australian Botanical Garden,0,80.0,,,113.368,23.183,0,0.0,澳洲植物专类园,AustralianBotanicalGarden
1462,生态池,0,0.0,,,113.368,23.0432,0,0.0,生态池,
1463,TOMYORK咖啡博物馆Tomyork Kafei Museum,0,80.0,,,113.3530670136,23.0388930185,1,0.0,咖啡博物馆,TOMYORKTomyorkKafeiMuseum
1464,东海堂公园Donghaitang Park,0,0.0,,,113.38,23.3133,0,0.0,东海堂公园,DonghaitangPark
1465,归义庵Guiyi Nunnery,0,0.0,,,113.577,23.0508,0,0.0,归义庵,GuiyiNunnery
1466,建生游乐,0,0.0,,,113.273,23.1004,0,0.0,建生游乐,
1467,馨园Xinyuan Garden,0,86.0,,,113.2501744717,23.094660176,1,0.0,馨园,XinyuanGarden
1468,诚斋卫公祠,0,0.0,,,113.321,23.0632,0,0.0,诚斋卫公祠,
1469,百福图Baifutu,0,80.0,,,113.514231,22.990288,5,0.0,百福图,Baifutu
1470,广州祥念祭祖楼,0,0.0,,,113.397,22.9727,0,0.0,广州祥念祭祖楼,
1471,游乐设施,0,0.0,,,113.364,22.93,0,0.0,游乐设施,
1472,湴汾村体育文化广场Banfencun Tiyu Culture Square,0,0.0,,,113.833,23.4695,0,0.0,湴汾村体育文化广场,BanfencunTiyuCultureSquare
1473,黄陂社区文化广场Huangposhequ Culture Square,0,0.0,,,113.443,23.1974,0,0.0,黄陂社区文化广场,HuangposhequCultureSquare
1474,金道广场Jindao Square,0,0.0,,,113.24,23.078,0,0.0,金道广场,JindaoSquare
1475,牛角岭公园Niujiaoling Park,0,100.0,,,113.454031,23.172668,1,0.0,牛角岭公园,NiujiaolingPark
1476,幸运之星,0,0.0,,,113.277,23.129,0,0.0,幸运之星,
1477,居敬简公祠,0,0.0,,,113.405,23.1253,0,0.0,居敬简公祠,
1478,新小港湾港湾游艺会所,0,0.0,,,113.256,23.1295,0,0.0,新小港湾港湾游艺会所,
1479,榕荫游乐场,0,0.0,,,113.257,23.1436,0,0.0,榕荫游乐场,
1480,关汉卿雕像,0,0.0,,,113.2781286612,23.1579065328,0,0.0,关汉卿雕像,
1481,"从化风云佛堂Fengyun Buddha Hall, Conghua District",0,0.0,,,113.571,23.5489,0,0.0,从化风云佛堂,FengyunBuddhaHallConghuaDistrict
1482,瑞祥坊Ruixiangfang Scenic Area,0,0.0,,,113.157,23.3889,0,0.0,瑞祥坊,RuixiangfangScenicArea
1483,波波堂儿童乐园,0,0.0,,,113.531,23.3635,0,0.0,波波堂儿童乐园,
1484,贵一何公祠Ancestral Hall of Guiyi He,0,0.0,,,113.5480621906,23.3461231724,0,0.0,贵一何公祠,AncestralHallofGuiyiHe
1485,动物博物馆Dong Museum,0,82.0,,,113.445799,23.107497,3,0.0,动物博物馆,DongMuseum
1486,荔江公园Lijiang Park,0,0.0,,,113.84793229,23.3141645692,0,0.0,荔江公园,LijiangPark
1487,可达谢公祠Keda Memorial Temple of the Revered Mr. Xie,0,0.0,,,113.37,23.317,0,0.0,可达谢公祠,KedaMemorialTempleoftheReveredMrXie
1488,德敬潘氏公祠Dejing Ancestral Hall of the Pan Clan,0,90.0,,,113.3661242435,23.0964449878,1,0.0,德敬潘氏公祠,DejingAncestralHallofthePanClan
1489,观赏植物园Guanshang Botanical Garden,0,0.0,,,113.365497,23.045493,0,0.0,观赏植物园,GuanshangBotanicalGarden
1490,荔湖城公园上城,0,0.0,,,113.607,23.2382,0,0.0,荔湖城公园上城,
1491,高山植物区Alpine Flora,0,0.0,,,113.37,23.188,0,0.0,高山植物区,AlpineFlora
1492,广州志愿者公园-南区South District of Guangzhou Volunteer Park,0,90.0,,,113.259303,23.092282,33,0.0,广州志愿者公园南区,SouthDistrictofGuangzhouVolunteerPark
1493,庆丰公园Qingfeng Park,0,0.0,,,113.2321783476,23.2170407051,0,0.0,庆丰公园,QingfengPark
1494,员村公园Yuancun Park,0,80.0,,,113.273,23.2286,0,0.0,员村公园,YuancunPark
1495,糖果果猎人,0,0.0,,,113.286,23.0889,0,0.0,糖果果猎人,
1496,精灵儿童乐园,0,0.0,,,113.199,23.2345,0,0.0,精灵儿童乐园,
1497,陈耀真毛文书故居Chenyaozhen Mao Wenshu Former Residence,0,0.0,,,113.3063910593,23.1023389513,0,0.0,陈耀真毛文书故居,ChenyaozhenMaoWenshuFormerResidence
1498,萌丫丫,0,0.0,,,113.299,23.0793,0,0.0,萌丫丫,
1499,丞相张公祠Memorial Temple of the Revered Prime Minister Mr. Zhang,0,0.0,,,113.244,23.2096,0,0.0,丞相张公祠,MemorialTempleoftheReveredPrimeMinisterMrZhang
1500,健康快乐儿童乐园,0,0.0,,,113.279,23.0886,0,0.0,健康快乐儿童乐园,
1501,杨孚故里Hometown of Yang Fu,0,100.0,,,113.3139486832,23.1059900325,0,0.0,杨孚故里,HometownofYangFu
1502,靖日徐公祠Jingri Memorial Temple of the Revered Mr. Xu,0,0.0,,,113.3634132473,23.0972905128,0,0.0,靖日徐公祠,JingriMemorialTempleoftheReveredMrXu
1503,百米喷泉,0,0.0,,,113.366,23.0458,0,0.0,百米喷泉,
1504,文阁公园Wenge Park,0,0.0,,,113.3277938169,23.0480191115,0,0.0,文阁公园,WengePark
1505,黄氏大宗祠Grand Ancestral Temple of the Huang Clan,0,0.0,,,113.1648271589,23.1235779379,0,0.0,黄氏大宗祠,GrandAncestralTempleoftheHuangClan
1506,咿咿呀呀儿童乐园,0,0.0,,,113.396,23.013,0,0.0,咿咿呀呀儿童乐园,
1507,谢家公园Xiejia Park,0,60.0,,,113.263,23.1997,0,0.0,谢家公园,XiejiaPark
1508,同野梁公祠Tongye Lianggong Temple,0,0.0,,,113.3,23.0159,0,0.0,同野梁公祠,TongyeLianggongTemple
1509,游乐设施,0,0.0,,,113.367,22.9303,0,0.0,游乐设施,
1510,山顶营旧址Shandingying Site,0,80.0,,,113.633,22.8079,0,0.0,山顶营旧址,ShandingyingSite
1511,莲谭庙Liantan Temple,0,0.0,,,113.5288750137,23.1418769703,0,0.0,莲谭庙,LiantanTemple
1512,笑悦来儿童奇趣乐园,0,0.0,,,113.55,23.1178,0,0.0,笑悦来儿童奇趣乐园,
1513,爱朵儿童主题乐园,0,0.0,,,113.621,23.1229,0,0.0,爱朵儿童主题乐园,
1514,吉祥殿Jixiang Hall,0,100.0,,,113.2624619436,23.1355770792,1,0.0,吉祥殿,JixiangHall
1515,"刘永福""虎""字摩崖石刻",0,0.0,,,113.30685,23.175063,0,0.0,刘永福虎字摩崖石刻,
1516,苏从山先生之墓,0,0.0,,,113.301,23.1476,0,0.0,苏从山先生之墓,
