,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1347,杭州小白菜民俗风情园Hangzhou Cabbage Folk Customs Garden,0,0.0,,,119.9452897365,30.2787608725,0,0.0,杭州小白菜民俗风情园,HangzhouCabbageFolkCustomsGarden
1348,绿景塘农业景区Green View Pond Agricultural Attractions,0,100.0,,,119.8723599175,30.3822007735,0,0.0,绿景塘农业景区,GreenViewPondAgriculturalAttractions
1349,太湖源农家山庄Farmer's Villa of Taihuyuan,0,0.0,,,119.6357601859,30.2670185571,0,0.0,太湖源农家山庄,FarmersVillaofTaihuyuan
1350,黛色参天亭Daise Cantian,0,0.0,,,120.133536,30.24725,0,0.0,黛色参天亭,DaiseCantian
1351,佛窟探秘Buddhist Grotto Quest,0,0.0,,,120.103019,30.176089,0,0.0,佛窟探秘,BuddhistGrottoQuest
1352,思源廊,0,0.0,,,119.570113,30.410195,0,0.0,思源廊,
1353,云碧潭Yunbi Pond,0,0.0,,,119.570374,30.410721,0,0.0,云碧潭,YunbiPond
1354,龙须壁,0,0.0,,,119.571779,30.410553,0,0.0,龙须壁,
1355,观乐楼,0,0.0,,,120.146375,30.257189,0,0.0,观乐楼,
1356,西兴大桥the bridge of Xi Xing,0,80.0,,,120.226312,30.232002,0,0.0,西兴大桥,thebridgeofXiXing
1357,石门檀石禅寺Tanshi Temple,0,0.0,,,119.866827,30.444088,0,0.0,石门檀石禅寺,TanshiTemple
1358,立马回头公交站,0,100.0,,,120.122336,30.249172,1,0.0,立马回头公交站,
1359,三深大会堂Sanshen Meeting Hall,0,60.0,,,120.077017,30.278464,0,0.0,三深大会堂,SanshenMeetingHall
1360,"杭州东信和创园Dongxin Innovation Park, Hangzhou",0,84.0,,,120.052869,30.231266,4,0.0,杭州东信和创园,DongxinInnovationParkHangzhou
1361,后亩山村Houmushan Village,0,0.0,,,119.94686,29.855509,0,0.0,后亩山村,HoumushanVillage
1362,"工部冬官第Ministry of Works, Longmen Ancient Town",0,0.0,,,119.95473,29.908877,0,0.0,工部冬官第,MinistryofWorksLongmenAncientTown
1363,龙门山飞瀑Longmen Mountain Waterfall,0,80.0,,,119.957586,29.906498,0,0.0,龙门山飞瀑,LongmenMountainWaterfall
1364,华源文化创意园,0,0.0,,,120.132751,30.319915,0,0.0,华源文化创意园,
1365,武林门码头Wulinmen Wharf,0,90.0,,,120.168823,30.279963,11,0.0,武林门码头,WulinmenWharf
1366,杭州高级中学Zhejiang Hangzhou High School,0,98.0,,,120.179143,30.271039,9,0.0,杭州高级中学,ZhejiangHangzhouHighSchool
1367,抟云塔Tuanyun Tower,0,0.0,,,119.340418,29.334675,0,0.0,抟云塔,TuanyunTower
1368,嘉德威钢琴国际工业艺术旅游基地Jiadewei Gangqin Guoji Gongye Art Tourism Base,0,0.0,,,120.22328,30.343422,0,0.0,嘉德威钢琴国际工业艺术旅游基地,JiadeweiGangqinGuojiGongyeArtTourismBase
1369,"西溪黑根蜡像馆Hagen Wax Museum, Xixi Wetland",0,0.0,,,120.056357,30.254346,0,0.0,西溪黑根蜡像馆,HagenWaxMuseumXixiWetland
1370,鱼潭村Yutan Village,0,0.0,,,119.317795,30.06692,0,0.0,鱼潭村,YutanVillage
1371,公元大厦AD Building,0,0.0,,,120.137803,30.270547,0,0.0,公元大厦,ADBuilding
1372,指南山Zhinanshan Mountain,0,100.0,,,119.5841564608,30.3657311536,0,0.0,指南山,ZhinanshanMountain
1373,望江亭Wangjian Pavilion,0,0.0,,,120.1159482922,30.2100641165,0,0.0,望江亭,WangjianPavilion
1374,新西湖花园Xinxihu Garden,0,0.0,,,120.094801,30.172093,0,0.0,新西湖花园,XinxihuGarden
1375,浙江商业职业技术学院Zhejiang Shangye Zhiye Jishu College,0,0.0,,,120.169879,30.18019,0,0.0,浙江商业职业技术学院,ZhejiangShangyeZhiyeJishuCollege
1376,浙江艺术职业学院Zhejiang Vocational Academy of Art,0,0.0,,,120.162393,30.180381,0,0.0,浙江艺术职业学院,ZhejiangVocationalAcademyofArt
1377,葫芦飞瀑Gourd Waterfall,0,80.0,,,119.500607,29.544097,0,0.0,葫芦飞瀑,GourdWaterfall
1378,吴越遗址Wuyue Ruins,0,0.0,,,120.2431852403,30.1556583772,0,0.0,吴越遗址,WuyueRuins
1379,西兴古镇Xixing Ancient Town,0,86.0,,,120.239179,30.193554,16,0.0,西兴古镇,XixingAncientTown
1380,西许村Xixu Village,0,0.0,,,120.322566,30.168912,0,0.0,西许村,XixuVillage
1381,三公园San Park,0,80.0,,,120.167312,30.260381,2,0.0,三公园,SanPark
1382,寺坞岭Siwuling Mountain,0,80.0,,,120.1419327672,30.049581295,1,0.0,寺坞岭,SiwulingMountain
1383,拓林瀑Tuolin Waterfall,0,0.0,,,119.127719,30.197443,0,0.0,拓林瀑,TuolinWaterfall
1384,丽水路Lishui Road,0,0.0,,,120.146292,30.321899,0,0.0,丽水路,LishuiRoad
1385,南宋怪宅Nansong Strange Residence,0,0.0,,,120.173109,30.245879,0,0.0,南宋怪宅,NansongStrangeResidence
1386,湖滨路步行街Hubinlu Walking Street,0,92.0,,,120.165672,30.262981,12,0.0,湖滨路步行街,HubinluWalkingStreet
1387,湖滨公园Hubin Park,0,96.0,,,119.050474,29.617783,4,0.0,湖滨公园,HubinPark
1388,思鑫坊历史陈列馆Sixin Lane,0,96.0,,,120.172334,30.261542,1,0.0,思鑫坊历史陈列馆,SixinLane
1389,锅庄狂欢Guozhuang Carnival,0,98.0,可以体验到原汁原味的藏羌锅庄,,120.104369,30.1764,0,0.0,锅庄狂欢,GuozhuangCarnival
1390,杭州印,0,0.0,杭州印，是浙江杭州市的新地标建筑，坐落在钱塘江边，高约百米，因为外形奇特，像一条裤腿瘦、一条裤腿肥的西裤，被市民称为“粗细腿”，也是中国新奇葩建筑之一。,,120.21187,30.217368,0,0.0,杭州印,
1391,余杭水泥厂,0,0.0,杭州一处新的网红拍照地。,,120.0002,30.227292,0,0.0,余杭水泥厂,
1392,亚细亚号火车,0,0.0,,,120.171214,30.219086,0,0.0,亚细亚号火车,
1393,象山艺术公社,0,0.0,象山艺术公社位于西湖区转塘街道象山南麓，建成后是一所全天候、多形态、开放式的艺术公园，将成为山水、城村互构的艺术人文社区，文化、创意交织的艺术产业公园，社会、学院联动的艺术交流平台。,,120.08125,30.157536,1,0.0,象山艺术公社,
1394,黄弹山Huangdan Mountain,0,0.0,,,120.0652429507,29.8545808748,0,0.0,黄弹山,HuangdanMountain
1395,谒王殿,0,0.0,,,119.730082,30.243255,0,0.0,谒王殿,
1396,浙江大学西溪校区Zhejiang University Xixi Campus （South Gate）,0,94.0,,,120.147457,30.28066,37,0.0,浙江大学西溪校区,ZhejiangUniversityXixiCampusSouthGate
1397,酷嗒动物文化乐园Kudadongwu Culture Amusement Park,0,0.0,,,120.046062,30.251082,1,0.0,酷嗒动物文化乐园,KudadongwuCultureAmusementPark
1398,龙兴寺经幢Longxing Temple Buddhism Lection Building,0,86.0,,,120.169867,30.270145,5,0.0,龙兴寺经幢,LongxingTempleBuddhismLectionBuilding
1399,CBD公园CBD Park (Zhijiang Road),0,98.0,,,120.218627,30.243363,27,0.0,公园,CBDCBDParkZhijiangRoad
1400,嘉华国际商务中心Jiahua International Business Center,0,0.0,,,120.1469961462,30.2760265327,0,0.0,嘉华国际商务中心,JiahuaInternationalBusinessCenter
1401,安龙漫公园Anlongman Park,0,0.0,,,119.078243,29.67124,0,0.0,安龙漫公园,AnlongmanPark
1402,"观音寺白塔White Pagoda, Guanyin Temple",0,70.0,,,120.136423,30.202591,3,0.0,观音寺白塔,WhitePagodaGuanyinTemple
1403,湖滨国际名品街Hubin Guoji Mingpin Street,0,90.0,,,120.1685917798,30.2595631118,87,0.0,湖滨国际名品街,HubinGuojiMingpinStreet
1404,水南庙Shuinanmiao,0,0.0,,,120.1906693157,30.4806383894,0,0.0,水南庙,Shuinanmiao
1405,蔡永祥陈列馆Caiyongxiang Exhibition Hall,0,80.0,,,120.140789,30.204638,3,0.0,蔡永祥陈列馆,CaiyongxiangExhibitionHall
1406,宝石山造像Baoshishan Statue,0,84.0,,,120.156056,30.266193,5,0.0,宝石山造像,BaoshishanStatue
1407,淘气宝儿童乐园,0,0.0,,,120.255,30.0536,0,0.0,淘气宝儿童乐园,
1408,新沙岛玫瑰园Xinsha Island Rose Garden,0,68.0,,,120.0057123217,30.0445900749,1,0.0,新沙岛玫瑰园,XinshaIslandRoseGarden
1409,浙江省科技馆Zhejiang Science and Technology Museum,0,92.0,,,120.171172,30.282042,26,0.0,浙江省科技馆,ZhejiangScienceandTechnologyMuseum
1410,中策烹饪艺术博物馆Zhongce Cuisine Art Museum,0,0.0,,,120.156,30.2887,0,0.0,中策烹饪艺术博物馆,ZhongceCuisineArtMuseum
1411,青石禅寺Qingshi Temple,0,0.0,,,120.253747,30.353454,0,0.0,青石禅寺,QingshiTemple
1412,大佛寺Dafu Temple,0,86.0,,,120.159845,30.2664,16,0.0,大佛寺,DafuTemple
1413,古天竺中印禅院Ancient Tianzhu Zhongyin Temple,0,80.0,,,120.098305,30.2438,1,0.0,古天竺中印禅院,AncientTianzhuZhongyinTemple
1414,"杭州美丽洲基督教会文新堂Wenxin Church of Meilizhou Christian Church, Hangzhou",0,0.0,,,120.113,30.2826,0,0.0,杭州美丽洲基督教会文新堂,WenxinChurchofMeilizhouChristianChurchHangzhou
1415,杭州市革命烈士纪念馆Hangzhoushi Geming Lieshi Memorial Hall,0,100.0,,,120.140395,30.203853,2,0.0,杭州市革命烈士纪念馆,HangzhoushiGemingLieshiMemorialHall
1416,南都·黄龙广场Nandu Huanglong Square,0,0.0,,,120.141,30.2715,0,0.0,南都黄龙广场,NanduHuanglongSquare
1417,石莲亭Shilian Pavilion,0,100.0,,,120.121159,30.249418,2,0.0,石莲亭,ShilianPavilion
1418,耶稣堂Jesus Church,0,78.0,,,120.192447,30.485786,3,0.0,耶稣堂,JesusChurch
1419,白居易纪念馆Baijuyi Memorial Hall,0,100.0,,,120.151267,30.258241,2,0.0,白居易纪念馆,BaijuyiMemorialHall
1420,之江大学旧址Zhijiang University Site,0,92.0,,,120.132458,30.198685,3,0.0,之江大学旧址,ZhijiangUniversitySite
1421,淳安江滨公园Jiangbin Park,0,96.0,,,119.04193,29.611046,9,0.0,淳安江滨公园,JiangbinPark
1422,赵之谦纪念亭Zhao Zhiqian Memorial Pavilion (Zhao Zhiqian's Tomb),0,100.0,,,120.1376518923,30.2457007801,0,0.0,赵之谦纪念亭,ZhaoZhiqianMemorialPavilionZhaoZhiqiansTomb
1423,富春山馆Fuchun Mountain Pavilion,0,98.0,,,119.9456255421,30.026960016,3,0.0,富春山馆,FuchunMountainPavilion
1424,中国共产党杭州历史馆Chinese Communist Party History Museum Hangzhou,0,0.0,,,120.151411,30.263014,0,0.0,中国共产党杭州历史馆,ChineseCommunistPartyHistoryMuseumHangzhou
1425,清真寺Mosque,0,98.0,,,120.226602,30.280397,8,0.0,清真寺,Mosque
1426,坚匏别墅Jianpao Villa,0,96.0,,,120.156496,30.266099,5,0.0,坚匏别墅,JianpaoVilla
1427,市南街Shinan Street,0,86.0,,,120.193253218,30.4852333069,12,0.0,市南街,ShinanStreet
1428,水北粮站Shuibei Grain Supply Center,0,80.0,,,120.190762,30.484688,8,0.0,水北粮站,ShuibeiGrainSupplyCenter
1429,八觉亭Bajue Pavilion,0,90.0,,,120.1264882904,30.2093199071,1,0.0,八觉亭,BajuePavilion
1430,普福庵Pufu Nunnery,0,60.0,,,120.174,30.2413,1,0.0,普福庵,PufuNunnery
1431,太史第弄Court Historian Mansion Lane,0,82.0,,,120.1951113732,30.4844112396,5,0.0,太史第弄,CourtHistorianMansionLane
1432,水下古城文化科技主题乐园Shuixia Gucheng Wenhua Keji Theme Amusement Park,0,64.0,,,119.0386724167,29.6504221251,36,0.0,水下古城文化科技主题乐园,ShuixiaGuchengWenhuaKejiThemeAmusementPark
1433,"塘栖御碑码头Yubei Wharf, Tangqi Ancient Town",0,82.0,,,120.191555,30.485101,9,0.0,塘栖御碑码头,YubeiWharfTangqiAncientTown
1434,704工程704 Project (Lin Biao Hangzhou Palace),0,82.0,,,120.1316007319,30.2393953881,17,0.0,工程,ProjectLinBiaoHangzhouPalace
1435,基督教三墩福音堂Christian Sandun Church,0,0.0,,,120.08289,30.335657,0,0.0,基督教三墩福音堂,ChristianSandunChurch
1436,狮子正宗禅寺Lion Pagoda,0,0.0,,,119.445463,30.345543,0,0.0,狮子正宗禅寺,LionPagoda
1437,江东大桥Jiangdong Bridge,0,0.0,,,120.1622157295,30.2788593771,0,0.0,江东大桥,JiangdongBridge
1438,观光巴士水下古城遗址Guanguang Bashi Shuixia Gucheng Ruins,0,0.0,,,118.6789060448,29.4795960264,0,0.0,观光巴士水下古城遗址,GuanguangBashiShuixiaGuchengRuins
1439,水德城隍庙Shuide Town God's Temple,0,0.0,,,120.309,30.1891,0,0.0,水德城隍庙,ShuideTownGodsTemple
1440,南宋遗址陈列馆Nansong Museum,0,96.0,,,120.176244,30.235529,14,0.0,南宋遗址陈列馆,NansongMuseum
1441,大涤山Dadi Mountain,0,0.0,,,119.9374586979,30.2438369838,0,0.0,大涤山,DadiMountain
1442,杭州圣母无原罪主教座堂Hangzhou Immaculate Conception Cathedral,0,0.0,,,120.1741404825,30.2738472934,0,0.0,杭州圣母无原罪主教座堂,HangzhouImmaculateConceptionCathedral
1443,杭州霞山Xiashan Mountain Scenic Resort of Hangzhou,0,0.0,,,118.6657686183,29.4731551276,0,0.0,杭州霞山,XiashanMountainScenicResortofHangzhou
1444,钱江新城森林公园Hangzhou Forest Park,0,98.0,,,120.21647,30.245157,8,0.0,钱江新城森林公园,HangzhouForestPark
1445,浙江中医药大学(东南门)Zhejiang Chinese Medical University （Southeast Gate）,0,92.0,,,120.1563575138,30.1787204742,10,0.0,浙江中医药大学东南门,ZhejiangChineseMedicalUniversitySoutheastGate
1446,笕桥中央航校旧址Central Aviation School Site of Jianqiao,0,0.0,,,119.9780177024,30.3827721991,0,0.0,笕桥中央航校旧址,CentralAviationSchoolSiteofJianqiao
1447,韩美林艺术馆Hanmeilin Art Museum,0,94.0,,,120.1263550523,30.2576500791,6,0.0,韩美林艺术馆,HanmeilinArtMuseum
1448,文化生活广场Wenhuashenghuo Square,0,0.0,,,120.093,30.3411,0,0.0,文化生活广场,WenhuashenghuoSquare
1449,冠山公园Binjiangguan Mountain Park,0,0.0,,,120.197715,30.168066,0,0.0,冠山公园,BinjiangguanMountainPark
1450,润贸生活广场南广场Runmao Shenghuo Guangchang Nan Square,0,0.0,,,120.22,30.3212,0,0.0,润贸生活广场南广场,RunmaoShenghuoGuangchangNanSquare
1451,宁围市民公园Ningweishimin Park,0,96.0,,,120.286839,30.222306,4,0.0,宁围市民公园,NingweishiminPark
1452,富阳市城市森林公园Fuyangshi Chengshi Forest Park,0,0.0,,,119.968827948,30.0723113691,0,0.0,富阳市城市森林公园,FuyangshiChengshiForestPark
1453,雷锋广场Leifeng Square,0,0.0,,,120.211388,30.274876,0,0.0,雷锋广场,LeifengSquare
1454,临安市玉泉寺Lin'anshi Yuquan Temple,0,0.0,,,119.699,30.2408,0,0.0,临安市玉泉寺,LinanshiYuquanTemple
1455,中国耕织图文化园China Cultural Park of Farming and Weaving Pictures,0,80.0,,,119.4020991288,30.2254433525,3,0.0,中国耕织图文化园,ChinaCulturalParkofFarmingandWeavingPictures
1456,皋亭山公墓,0,0.0,,,120.230868,30.392014,0,0.0,皋亭山公墓,
1457,小镇水景公园Xiaozhenshuijing Park,0,0.0,,,120.152,30.2089,0,0.0,小镇水景公园,XiaozhenshuijingPark
1458,华浙公园Huazhe Park,0,0.0,,,120.1673553906,30.2806587649,0,0.0,华浙公园,HuazhePark
1459,挹江亭,0,0.0,,,120.149672298,30.2188514899,0,0.0,挹江亭,
1460,市民演艺广场Shiminyanyi Square,0,0.0,,,120.219,30.2124,0,0.0,市民演艺广场,ShiminyanyiSquare
1461,乐科世健康梦想广场Lekeshi Jiankang Mengxiang Square,0,0.0,,,120.19,30.2679,0,0.0,乐科世健康梦想广场,LekeshiJiankangMengxiangSquare
1462,突击风暴真人CS(宝石山基地),0,0.0,,,120.018,30.2125,0,0.0,突击风暴真人宝石山基地,CS
1463,麦岭沙公园Mailingsha Park,0,0.0,,,120.124593,30.148185,0,0.0,麦岭沙公园,MailingshaPark
1464,灵古寺Linggusi,0,0.0,,,119.714,29.6602,0,0.0,灵古寺,Linggusi
1465,颐乐园,0,0.0,,,120.382,30.1811,0,0.0,颐乐园,
1466,天仙庙Tianxian Temple,0,0.0,,,120.192,30.2854,0,0.0,天仙庙,TianxianTemple
1467,浙江·人类与自然油画院Zhejiang Academy of Human and Nature Oil Painting,0,0.0,,,120.172,30.2829,2,0.0,浙江人类与自然油画院,ZhejiangAcademyofHumanandNatureOilPainting
1468,明宅Ming Residence,0,0.0,,,120.1823695486,30.2716850918,0,0.0,明宅,MingResidence
1469,中山纪念林Zhongshan Memorial Forest,0,0.0,,,120.17,30.2296,0,0.0,中山纪念林,ZhongshanMemorialForest
1470,陈夔龙墓Chen Kuilong Cemetery,0,60.0,,,120.13699,30.234719,1,0.0,陈夔龙墓,ChenKuilongCemetery
1471,广福禅寺Guangfuchan Temple,0,0.0,,,120.052459,30.282436,0,0.0,广福禅寺,GuangfuchanTemple
1472,中策财会博物馆Zhongce Accounting Museum,0,0.0,,,120.156,30.3025,0,0.0,中策财会博物馆,ZhongceAccountingMuseum
1473,龙吟狮吼亭Dragon and Lion Roar Pavilion,0,0.0,,,120.024,30.2025,0,0.0,龙吟狮吼亭,DragonandLionRoarPavilion
1474,西溪城市文化公园Xixi City Culture Park,0,90.0,,,120.147748,30.287495,24,0.0,西溪城市文化公园,XixiCityCulturePark
1475,城隍庙Town God's Temple,0,100.0,,,120.136793,30.452523,1,0.0,城隍庙,TownGodsTemple
1476,耶稣堂弄Jesus Alley,0,0.0,,,120.173,30.275,0,0.0,耶稣堂弄,JesusAlley
1477,君悦广场Junyue Square,0,0.0,,,119.693,29.8061,0,0.0,君悦广场,JunyueSquare
1478,万寿亭Wanshouting,0,80.0,,,120.167954,30.27558,5,0.0,万寿亭,Wanshouting
1479,白龙寺礼堂,0,0.0,,,119.911,30.1304,0,0.0,白龙寺礼堂,
1480,雷锋广场Leifeng Square,0,0.0,,,119.681,29.8108,0,0.0,雷锋广场,LeifengSquare
1481,植物分类区Plant Classification Area,0,0.0,,,120.128,30.2579,0,0.0,植物分类区,PlantClassificationArea
1482,定慧寺Dinghui Temple,0,0.0,,,120.187415,30.339023,0,0.0,定慧寺,DinghuiTemple
1483,长河革命历史纪念馆Changhe Geming Lishi Memorial Hall,0,0.0,,,120.2011854478,30.1764042996,0,0.0,长河革命历史纪念馆,ChangheGemingLishiMemorialHall
1484,勾庄公园Gouzhuang Park,0,0.0,,,120.093072,30.359606,0,0.0,勾庄公园,GouzhuangPark
1485,经济植物区Economic Plant Area,0,0.0,,,120.128,30.2591,0,0.0,经济植物区,EconomicPlantArea
1486,大水坑庵边Dashuikeng Anbian Village,0,0.0,,,118.95,30.1538,0,0.0,大水坑庵边,DashuikengAnbianVillage
1487,中国院子易辰·江南大院展示中心Zhongguo Yuanzi Yichen·Jiangnan Dayuan Zhanshi Center,0,0.0,,,120.147,30.2731,0,0.0,中国院子易辰江南大院展示中心,ZhongguoYuanziYichenJiangnanDayuanZhanshiCenter
1488,突击风暴真人CS,0,0.0,,,120.095,30.2809,0,0.0,突击风暴真人,CS
1489,民族日报社纪念馆Minzu Ribaoshe Memorial Hall,0,0.0,,,119.421567,30.213786,0,0.0,民族日报社纪念馆,MinzuRibaosheMemorialHall
1490,天水同方健身公园Tianshui Tongfang Fitness Park,0,0.0,,,120.173,30.271,0,0.0,天水同方健身公园,TianshuiTongfangFitnessPark
1491,城厢基督教堂Chengxiang Christian Church,0,0.0,,,120.284371,30.168882,0,0.0,城厢基督教堂,ChengxiangChristianChurch
1492,桃花园Tao Garden,0,0.0,,,120.122421,30.257605,0,0.0,桃花园,TaoGarden
1493,报恩寺遗址Bao'ensi Relic Site,0,0.0,,,120.1674329657,30.2313497017,0,0.0,报恩寺遗址,BaoensiRelicSite
1494,北沃童乐园,0,0.0,,,120.197,30.1995,0,0.0,北沃童乐园,
1495,淘气宝乐园,0,0.0,,,120.26,29.983,0,0.0,淘气宝乐园,
1496,少儿公园自行车租赁点,0,0.0,,,120.142,30.2216,0,0.0,少儿公园自行车租赁点,
1497,星艺乐园,0,0.0,,,120.199,30.2351,0,0.0,星艺乐园,
1498,杭州植物园-洪春桥售票处,0,80.0,,,120.129,30.2543,2,0.0,杭州植物园洪春桥售票处,
1499,雷锋广场(机场路一巷)Leifeng Square (jichangluyixiang),0,0.0,,,120.197,30.2961,0,0.0,雷锋广场机场路一巷,LeifengSquarejichangluyixiang
1500,百花广场Baihua Square,0,0.0,,,119.96,29.9043,0,0.0,百花广场,BaihuaSquare
1501,基督教下城区朝晖教会Jidu Jiao Xia Chengqu Zhaohui Church,0,0.0,,,120.167,30.2903,0,0.0,基督教下城区朝晖教会,JiduJiaoXiaChengquZhaohuiChurch
1502,现场为您画像,0,100.0,,,120.165,30.2628,0,0.0,现场为您画像,
1503,大塘巷社区统战联谊会(侨之家)、聚侨堂,0,0.0,,,120.166,30.2859,0,0.0,大塘巷社区统战联谊会侨之家聚侨堂,
1504,财通广场Caitong Square,0,0.0,,,120.391,30.3278,0,0.0,财通广场,CaitongSquare
1505,华丰中心广场Huafeng Center Square,0,0.0,,,120.205,30.3442,0,0.0,华丰中心广场,HuafengCenterSquare
1506,稻香园-社区文化广场Daoxiangyuan-Shequ Culture Square,0,96.0,,,120.162402,30.290756,12,0.0,稻香园社区文化广场,DaoxiangyuanShequCultureSquare
1507,裴裴半永久,0,0.0,,,120.231,30.2031,0,0.0,裴裴半永久,
1508,文化休闲广场Culture Leisure Square,0,0.0,,,120.187,30.2824,0,0.0,文化休闲广场,CultureLeisureSquare
1509,啵啵爱乐园(笕桥店),0,0.0,,,120.221,30.321,0,0.0,啵啵爱乐园笕桥店,
1510,浙江大学(华家池校区)-土壤标本陈列馆Zhejiang Daxue (Huajiachixiaoqu) -Turang Biaoben Exhibition Hall,0,0.0,,,120.204,30.2783,0,0.0,浙江大学华家池校区土壤标本陈列馆,ZhejiangDaxueHuajiachixiaoquTurangBiaobenExhibitionHall
1511,新华广场Xinhua Square,0,0.0,,,120.302,30.2177,0,0.0,新华广场,XinhuaSquare
1512,戚家池社区文化广场Qijiachi Shequ Culture Square,0,0.0,,,120.273,30.1473,0,0.0,戚家池社区文化广场,QijiachiShequCultureSquare
1513,华山连天美·湖滨LOVE广场Hua Shan Liantianmei·hubin Love Square,0,80.0,,,120.17,30.2615,1,0.0,华山连天美湖滨广场,LOVEHuaShanLiantianmeihubinLoveSquare
1514,华成科技广场Huachengkeji Square,0,0.0,,,120.254,30.1889,0,0.0,华成科技广场,HuachengkejiSquare
1515,爱情广场Aiqing Square,0,0.0,,,120.104,30.1774,1,0.0,爱情广场,AiqingSquare
1516,明真宫社区-志愿者服务广场Mingzhengong Shequ-Zhiyuanzhe Fuwu Square,0,0.0,,,120.145,30.3111,0,0.0,明真宫社区志愿者服务广场,MingzhengongShequZhiyuanzheFuwuSquare
1517,文化小广场Wenhuaxiao Square,0,0.0,,,120.128,30.297,0,0.0,文化小广场,WenhuaxiaoSquare
1518,景华社区-生育文化园Fertility Cultural Park of Jinghua Community,0,0.0,,,120.216,30.2791,0,0.0,景华社区生育文化园,FertilityCulturalParkofJinghuaCommunity
1519,州治广场Zhouzhi Square,0,0.0,,,120.176,30.244,0,0.0,州治广场,ZhouzhiSquare
1520,青春广场Qingchun Square,0,0.0,,,120.167,30.1809,0,0.0,青春广场,QingchunSquare
1521,翔园,0,0.0,,,120.169,30.3017,0,0.0,翔园,
1522,南湖公园Nanhu Park,0,90.0,,,119.929342,30.262423,4,0.0,南湖公园,NanhuPark
1523,桐庐县城南街道成成沙场,0,0.0,,,119.679,29.7775,0,0.0,桐庐县城南街道成成沙场,
1524,古荡湾社区文化小广场Gudangwan Shequ Wenhua Xiao Square,0,0.0,,,120.136,30.2858,0,0.0,古荡湾社区文化小广场,GudangwanShequWenhuaXiaoSquare
1525,心连心广场Xinlianxin Square,0,0.0,,,120.138,30.2842,0,0.0,心连心广场,XinlianxinSquare
1526,Music PARK根据地·音乐公园Music Park Genjudi·Yinyue,0,0.0,,,120.138,30.2544,0,0.0,根据地音乐公园,MusicPARKMusicParkGenjudiYinyue
1527,安乐园,0,0.0,,,120.257,30.3635,0,0.0,安乐园,
1528,中心广场Central Square,0,0.0,,,119.948,30.1012,0,0.0,中心广场,CentralSquare
1529,白乌村文化小广场Baiwucun Wenhua Xiao Square,0,0.0,,,120.116,30.1015,0,0.0,白乌村文化小广场,BaiwucunWenhuaXiaoSquare
1530,航民山前广场Hangminshanqian Square,0,0.0,,,120.455,30.1889,0,0.0,航民山前广场,HangminshanqianSquare
1531,桐荫堂书院,0,0.0,,,120.2,30.3297,0,0.0,桐荫堂书院,
1532,稻草人广场Daocaoren Square,0,0.0,,,119.071,30.2627,0,0.0,稻草人广场,DaocaorenSquare
1533,安桥文化广场Anqiao Culture Square,0,0.0,,,120.265,30.1533,0,0.0,安桥文化广场,AnqiaoCultureSquare
1534,向阳社区-文化广场Xiangyang Shequ- Culture Square,0,0.0,,,120.263,30.142,0,0.0,向阳社区文化广场,XiangyangShequCultureSquare
1535,启航杨汛文化广场Qihang Yangxun Cultural Plaza,0,0.0,,,120.364,30.1593,1,0.0,启航杨汛文化广场,QihangYangxunCulturalPlaza
1536,千岛湖珍珠广场Qiandao Lake Pearl Square,0,88.0,,,119.119657,29.603985,6,0.0,千岛湖珍珠广场,QiandaoLakePearlSquare
1537,"杭州富阳谢家溪耶稣堂Xiejiaxi Church of Jesus in Fuyang, Hangzhou",0,0.0,,,119.928,30.0213,0,0.0,杭州富阳谢家溪耶稣堂,XiejiaxiChurchofJesusinFuyangHangzhou
1538,沙里吴文化广场Shaliwu Culture Square,0,0.0,,,120.265,30.124,0,0.0,沙里吴文化广场,ShaliwuCultureSquare
1539,北门广场Beimen Square,0,0.0,,,118.673,29.4792,0,0.0,北门广场,BeimenSquare
1540,孔成儿童乐园,0,0.0,,,120.294,30.3592,0,0.0,孔成儿童乐园,
1541,永仁寺Yongren Temple,0,0.0,,,120.29,30.3635,0,0.0,永仁寺,YongrenTemple
1542,小区游乐园,0,0.0,,,120.117,30.2778,0,0.0,小区游乐园,
1543,源茂里近代建筑群Modern Buildings in Yuanmaoli,0,90.0,,,120.17833,30.249719,2,0.0,源茂里近代建筑群,ModernBuildingsinYuanmaoli
1544,永和祥南货店旧址Yonghexiang Nanhuodian Site,0,0.0,,,120.178,30.2434,0,0.0,永和祥南货店旧址,YonghexiangNanhuodianSite
1545,国药馆,0,0.0,,,120.177,30.2425,0,0.0,国药馆,
1546,红果果乐园,0,0.0,,,120.238,30.3595,0,0.0,红果果乐园,
1547,中山中路近代建筑群Modern Buildings on Zhongshan Middle Road,0,90.0,,,120.165498,30.246743,3,0.0,中山中路近代建筑群,ModernBuildingsonZhongshanMiddleRoad
1548,现场艺术画像,0,0.0,,,120.167,30.2601,0,0.0,现场艺术画像,
1549,五幸公园Wuxing Park,0,0.0,,,120.069,30.3366,0,0.0,五幸公园,WuxingPark
1550,万嘉庙Wanjia Temple,0,0.0,,,120.322,30.3609,0,0.0,万嘉庙,WanjiaTemple
1551,杭州基督教会-半山堂Hangzhou Christian Mid-level Church,0,0.0,,,120.197,30.3629,0,0.0,杭州基督教会半山堂,HangzhouChristianMidlevelChurch
